Date,AAPL,MSFT,AMZN,GOOGL,BRK-B,TSLA,NVDA,GOOG,UNH,JPM,AVGO,V,BAC,HD,MA,MRK,ABBV,LLY,UPS,CAT
24/02/2023,146.710007,249.220001,93.5,89.129997,304.019989,196.880005,232.860001,89.349998,484.329987,140.929993,577.75,219.550003,34.209999,296.660004,353.119995,109.889999,152.710007,321.640015,180.149994,236.169998
23/02/2023,149.399994,254.770004,95.82,90.889999,303.070007,202.070007,236.639999,91.07,491.690002,139.669998,583.799988,221.130005,34.259998,299.309998,355.529999,110.589996,152.070007,327.519989,179.940002,237.949997
22/02/2023,148.910004,251.509995,95.790001,91.650002,303.160004,200.860001,207.539993,91.800003,488.890015,138.559998,576.169983,220.020004,34.290001,296.299988,354.970001,109.160004,150.669998,329.070007,176.610001,237.889999
21/02/2023,148.479996,252.669998,94.580002,91.790001,302.720001,197.369995,206.550003,92.050003,491.309998,139.630005,581.539978,220.619995,34.52,295.5,355.959991,109.07,152,327.51001,178.460007,240.710007
17/02/2023,152.550003,258.059998,97.199997,94.349998,308.23999,208.309998,213.880005,94.589996,499.079987,142.240005,595.590027,223.559998,35.349998,317.950012,361.130005,109.519997,151.309998,328.399994,183.210007,247.789993
16/02/2023,153.710007,262.149994,98.150002,95.510002,308.179993,202.039993,220.020004,95.779999,487.350006,141.820007,600.539978,225.830002,35.279999,321.23999,367.549988,106.510002,149.529999,326.070007,185.550003,246.520004
15/02/2023,155.330002,269.320007,101.160004,96.940002,309.630005,214.240005,227.639999,97.099998,491.25,143.800003,607.690002,228.919998,35.560001,320.690002,369.640015,107.68,151.059998,335.01001,186.839996,248.699997
14/02/2023,153.199997,272.170013,99.699997,94.68,310.790009,209.25,229.710007,94.949997,492.829987,143.199997,602.309998,229.389999,35.619999,318.429993,369.959991,108.739998,152.589996,347.559998,186.770004,244.360001
13/02/2023,153.850006,271.320007,99.540001,94.610001,313.73999,194.639999,217.880005,95,495.350006,142.570007,601.119995,228.880005,35.650002,323.529999,370.829987,109.550003,153.729996,350.399994,187.410004,248.149994
10/02/2023,151.009995,263.100006,97.610001,94.57,309.890015,196.889999,212.649994,94.860001,494.25,141.039993,593.25,227.199997,35.580002,316.540009,366.829987,108.57,152.050003,345.119995,185.220001,247.669998
09/02/2023,150.869995,263.619995,98.239998,95.010002,307.209991,207.320007,223.369995,95.459999,485.730011,140.419998,599.409973,229.350006,35.720001,315.549988,370.420013,106.720001,148.699997,341.790009,184.75,246.279999
08/02/2023,151.919998,266.730011,100.050003,99.370003,308.480011,201.289993,222.050003,100,483.220001,142.639999,601.710022,230.199997,36.5,320.790009,370.350006,106.639999,144.610001,340.730011,186.360001,248.869995
07/02/2023,154.649994,267.559998,102.110001,107.639999,312.970001,196.809998,221.729996,108.040001,476.880005,143.649994,614.450012,231.320007,36.77,325.200012,375.059998,105.68,145.139999,339.679993,188.289993,249.660004
06/02/2023,151.729996,256.769989,102.18,102.900002,308.429993,194.759995,210.889999,103.470001,475.23999,141.919998,601.299988,229.440002,36.369999,329.269989,372.970001,104.029999,145.020004,337.660004,188.759995,251.419998
03/02/2023,154.5,258.350006,103.389999,104.779999,308.51001,189.979996,211,105.220001,472.019989,141.089996,597.619995,230.130005,36.43,331.5,373.910004,102.940002,145.199997,339.079987,191.660004,247.759995
02/02/2023,150.820007,264.600006,112.910004,107.739998,311.859985,188.270004,217.089996,108.800003,470.829987,138.940002,605.77002,229.559998,36.130001,339.790009,374.940002,103.459999,144.839996,330.700012,191.289993,244.899994
01/02/2023,145.429993,252.75,105.150002,100.43,310.570007,181.410004,209.429993,101.43,497,139.589996,602.75,230.899994,35.919998,328.089996,374.079987,106.980003,146.600006,342.570007,184.979996,249.539993
31/01/2023,144.289993,247.809998,103.129997,98.839996,311.519989,173.220001,195.369995,99.870003,499.190002,139.960007,585.01001,230.210007,35.48,324.170013,370.600006,107.410004,147.75,344.149994,185.229996,252.289993
30/01/2023,143,242.710007,100.550003,96.940002,307.329987,166.660004,191.619995,97.949997,485.790009,139.130005,581.450012,229.100006,35.299999,314.23999,371.119995,106.089996,145.649994,340.5,176.970001,261.5
27/01/2023,145.929993,248.160004,102.239998,99.370003,309.170013,177.899994,203.649994,100.709999,486.049988,140.320007,590.98999,231.440002,35.450001,316.690002,374.029999,105.379997,146.279999,342.100006,182.089996,264.540009
26/01/2023,143.960007,248,99.220001,97.519997,310.950012,160.270004,198.020004,99.160004,492.480011,139.979996,598.580017,224.710007,35.34,313.809998,377.23999,106.870003,147.399994,348.01001,179.699997,262.119995
25/01/2023,141.860001,240.610001,97.18,95.220001,311.899994,144.429993,193.229996,96.730003,492.5,139.119995,585.679993,224.899994,34.869999,317.26001,382.390015,108.589996,147.789993,349.730011,177.460007,258.440002
24/01/2023,142.529999,242.039993,96.32,97.699997,311.299988,143.889999,192.649994,99.209999,491.600006,138.449997,585.030029,223.889999,34.57,317.690002,380.01001,108.519997,147.690002,346.390015,179.990005,257.609985
23/01/2023,141.110001,242.580002,97.519997,99.790001,310.420013,143.75,191.929993,101.209999,485.809998,137.270004,581.630005,224.179993,34.32,315.480011,378.570007,109.879997,148.550003,342.209991,180.479996,252.699997
20/01/2023,137.869995,240.220001,97.25,98.019997,309.869995,133.419998,178.389999,99.279999,486.720001,135.080002,570.780029,224.309998,33.849998,315,376.279999,109.940002,149.589996,346.070007,178.130005,249.710007
19/01/2023,135.270004,231.929993,93.68,93.050003,305.230011,127.169998,167.649994,93.910004,484.359985,134.75,563.219971,220.410004,33.23,310.880005,367.940002,109.900002,148.710007,351.079987,176.149994,245.75
18/01/2023,135.210007,235.809998,95.459999,91.120003,308.299988,128.779999,173.770004,91.779999,476.23999,136.570007,574.289978,219.460007,33.720001,323.690002,368.920013,108.790001,149.199997,352.01001,176.720001,252.820007
17/01/2023,135.940002,240.350006,96.050003,91.290001,314.859985,131.490005,177.020004,92.160004,485.079987,140.800003,579.23999,223,34.52,327.529999,375,110.449997,152.830002,357.73999,179,256.26001
13/01/2023,134.759995,239.229996,98.120003,92.120003,317.640015,122.400002,168.990005,92.800003,489.570007,143.009995,579,223.059998,35.23,331.209991,375.519989,112.25,153.600006,361.619995,182.149994,258.459991
12/01/2023,133.410004,238.509995,95.269997,91.129997,318.929993,123.559998,165.110001,91.910004,495.670013,139.490005,581.940002,223.619995,34.470001,329.869995,379.809998,111.769997,152.220001,359.119995,182.949997,255.070007
11/01/2023,133.490005,235.770004,95.089996,91.519997,320.369995,123.220001,160.009995,92.260002,493.399994,139.630005,578.140015,222.100006,34.380001,329,377.859985,111.07,157.169998,360.410004,182.229996,250.729996
10/01/2023,130.729996,228.850006,89.870003,88.419998,316.350006,118.849998,159.089996,89.239998,486,138.600006,574.929993,221.089996,34.119999,320.630005,371.01001,110.809998,159.639999,352.75,178.770004,250.509995
09/01/2023,130.149994,227.119995,87.360001,88.019997,315.529999,119.769997,156.279999,88.800003,490.059998,137.369995,576.890015,218.600006,33.889999,317.809998,370.970001,110.379997,161.660004,349.829987,181.690002,246.619995
06/01/2023,129.619995,224.929993,86.080002,87.339996,318.690002,113.059998,148.589996,88.160004,490,137.940002,588.429993,217.75,34.41,317.529999,367.670013,114.839996,166.550003,362.940002,178.949997,248.860001
05/01/2023,125.019997,222.309998,83.120003,86.199997,312.899994,110.339996,142.649994,86.769997,489.959991,135.350006,555.02002,211.110001,34.07,315.470001,351.769989,113.639999,163.490005,358.920013,173.839996,240.279999
04/01/2023,126.360001,229.100006,85.139999,88.080002,314.549988,113.639999,147.490005,88.709999,504.5,136.380005,560.23999,212.610001,34.139999,319.730011,355.149994,112.080002,163.690002,363.100006,177.110001,241.360001
03/01/2023,125.07,239.580002,85.82,89.120003,309.910004,108.099998,143.149994,89.699997,518.640015,135.119995,553.47998,207.389999,33.509998,315.910004,346.799988,111.139999,162.380005,364.98999,175.279999,238.880005
30/12/2022,129.929993,239.820007,84,88.230003,308.899994,123.18,146.139999,88.730003,530.179993,134.100006,559.130005,207.759995,33.119999,315.859985,347.730011,110.949997,161.610001,365.839996,173.839996,239.559998
29/12/2022,129.610001,241.009995,84.18,88.449997,309.059998,121.82,146.029999,88.949997,529.880005,133.220001,557.809998,208.059998,33.139999,320.410004,348.209991,110.82,162.559998,367.019989,175.75,240.199997
28/12/2022,126.040001,234.529999,81.82,86.019997,303.429993,112.709999,140.360001,86.459999,528.450012,132.460007,544.890015,204.990005,32.77,315.730011,341.950012,111.080002,162.229996,365.220001,173.610001,239.380005
27/12/2022,130.029999,236.960007,83.040001,87.389999,305.549988,109.099998,141.210007,87.93,531.98999,131.740005,553.539978,206.289993,32.529999,319.549988,346.160004,112.120003,162.990005,364.880005,176.929993,243.139999
23/12/2022,131.860001,238.729996,85.25,89.230003,306.48999,123.150002,152.059998,89.809998,531.309998,131.279999,552.429993,205.830002,32.470001,318.730011,343.600006,111.860001,163.100006,367.899994,177.009995,239.869995
22/12/2022,132.229996,238.190002,83.790001,87.760002,302.690002,125.349998,153.389999,88.260002,527.090027,130.660004,553.090027,205.059998,32.389999,316.119995,341.519989,111.239998,163.270004,365.309998,175.610001,237.539993
21/12/2022,135.449997,244.429993,86.769997,89.580002,307.820007,137.570007,165.009995,90.25,527.539978,132.160004,561.22998,206.809998,32.68,319.359985,345.690002,111.110001,162.210007,368.01001,176.679993,241.729996
20/12/2022,132.300003,241.800003,85.190002,89.019997,302,137.800003,160.850006,89.629997,520.210022,130.690002,544.02002,205.360001,32.189999,314.839996,342.950012,109.709999,160.580002,359.640015,173.630005,235.139999
19/12/2022,132.369995,240.449997,84.919998,88.440002,300.029999,149.869995,162.539993,89.150002,523.599976,130.059998,549.630005,204.820007,32.060001,317.329987,341.26001,109.440002,161.490005,357.779999,178.429993,232.289993
16/12/2022,134.509995,244.690002,87.860001,90.260002,300,150.229996,165.710007,90.860001,523.700012,129.289993,555.909973,206.889999,31.700001,323.339996,345.839996,109.199997,160.479996,359.869995,178.199997,232.720001
15/12/2022,136.5,249.009995,88.449997,90.860001,301.910004,157.669998,169.520004,91.199997,527.679993,130.100006,558,207.910004,31.77,327.600006,346.25,109.629997,163.100006,360.01001,181.210007,230.660004
14/12/2022,143.210007,257.220001,91.580002,95.07,309.290009,156.800003,176.740005,95.309998,538.359985,133.410004,574.440002,213.320007,32.279999,333.429993,357.51001,111.550003,164.860001,363.5,184.309998,234.479996
13/12/2022,145.470001,256.920013,92.489998,95.629997,312.329987,160.949997,180.720001,95.849998,538.219971,134.080002,571.039978,213.039993,32.75,332.890015,357.149994,110.910004,164.789993,358.660004,183.850006,235.490005
12/12/2022,144.490005,252.509995,90.550003,93.309998,311.450012,167.820007,175.350006,93.559998,545.859985,134.210007,556.630005,214.589996,32.73,327.980011,358.170013,108.970001,165.320007,367.25,182.529999,233.059998
09/12/2022,142.160004,245.419998,89.089996,92.830002,306.390015,179.050003,170.009995,93.07,539.200012,132.160004,544.719971,208.699997,32.380001,320.480011,348.829987,108.779999,163.059998,360.98999,177.639999,227.289993
08/12/2022,142.649994,247.399994,90.349998,93.709999,305.98999,173.440002,171.690002,93.949997,547.919983,132.880005,531.080017,209.100006,32.439999,324.089996,351.170013,110.849998,165.990005,371.790009,179.630005,230.919998
07/12/2022,140.940002,244.369995,88.459999,94.940002,305.820007,174.039993,161.199997,95.150002,542.909973,131.5,518.5,207.809998,32.740002,320.149994,347.420013,110.089996,165.399994,371.970001,174.669998,228.979996
06/12/2022,142.910004,245.119995,88.25,96.980003,307.779999,179.820007,159.869995,97.309998,539.320007,131.589996,525.820007,209.080002,33,317.450012,347.529999,108.93,163.720001,368.540009,175.100006,228.289993
05/12/2022,146.630005,250.199997,91.010002,99.480003,310.570007,182.449997,166.100006,99.870003,535.039978,131.369995,530.640015,213.679993,34.470001,320.079987,356.089996,110.010002,163.940002,369.290009,181.160004,232.570007
02/12/2022,147.809998,255.020004,94.129997,100.440002,316.149994,194.860001,168.759995,100.830002,536.159973,135.160004,540.799988,217.660004,36.080002,327.98999,360.059998,110.040001,163.660004,374.76001,189.389999,236.130005
01/12/2022,148.309998,254.690002,95.5,100.989998,315.839996,194.699997,171.350006,101.279999,536.909973,136.240005,550.75,217,36.549999,327.070007,360.799988,109.800003,161.630005,370.329987,190.190002,235.690002
30/11/2022,148.029999,255.139999,96.540001,100.989998,318.600006,194.699997,169.229996,101.449997,547.76001,138.179993,551.030029,217,37.849998,323.98999,356.399994,110.120003,161.179993,371.079987,189.729996,236.410004
29/11/2022,141.169998,240.330002,92.419998,95.190002,315.130005,180.830002,156.389999,95.440002,528,136.559998,521.390015,209.059998,37,315.959991,343.130005,108.839996,158.199997,363.950012,184.889999,235.119995
28/11/2022,144.220001,241.759995,93.949997,96.050003,313.269989,182.919998,158.270004,96.25,532.27002,134.350006,522.210022,211.259995,36.860001,318.920013,344.589996,108.449997,158.429993,365.769989,179.910004,232.300003
25/11/2022,148.110001,247.490005,93.410004,97.459999,317.429993,182.860001,162.699997,97.599998,537.619995,136.740005,529.909973,213.789993,37.700001,326.380005,351.290009,107.5,159.619995,365.25,182.520004,235.699997
23/11/2022,151.070007,247.580002,94.129997,98.459999,316.179993,183.199997,165.190002,98.82,529.710022,136.479996,533.640015,211.729996,37.610001,321.51001,348.640015,106.82,159.389999,361.720001,182.839996,236.919998
22/11/2022,150.179993,245.029999,93.199997,97.050003,315.76001,169.910004,160.380005,97.330002,523.090027,135.039993,530.049988,210.330002,37.490002,324.880005,344.959991,106.900002,159.789993,360.880005,182.740005,237.259995
21/11/2022,148.009995,242.050003,92.459999,95.599998,311.200012,167.869995,153.169998,95.830002,517.190002,133.050003,517.440002,206.320007,37.310001,316.779999,338.25,105.610001,157.110001,361.170013,180.610001,232.169998
18/11/2022,151.289993,241.220001,94.139999,97.43,310.76001,180.190002,154.089996,97.800003,530,133.839996,515.159973,210.800003,37.189999,313.179993,343.690002,104.230003,154.979996,361.670013,178.970001,231.429993
17/11/2022,150.720001,241.679993,94.849998,98.360001,307.440002,183.169998,156.770004,98.5,515.309998,132.539993,512.109985,210.990005,37.169998,311.440002,341.269989,102.309998,152.160004,360.769989,176.059998,230.440002
16/11/2022,148.789993,241.729996,97.120003,98.849998,308.76001,186.919998,159.100006,98.989998,511.519989,133.119995,511.730011,210.139999,37.360001,314.910004,342.76001,99.93,151.869995,352.929993,177.059998,232.419998
15/11/2022,150.039993,241.970001,98.940002,98.440002,309.980011,194.419998,166.660004,98.720001,503.01001,132.940002,524.419983,209.990005,37.700001,311.929993,343.51001,99.599998,153.039993,349.950012,181.470001,234.589996
14/11/2022,148.279999,241.550003,98.489998,95.699997,308.910004,190.949997,162.949997,96.029999,513.75,133.910004,513.219971,206.860001,37.759998,306.920013,339.369995,100.349998,151.740005,356.059998,177.789993,236.5
11/11/2022,149.699997,247.110001,100.790001,96.410004,309.720001,195.970001,163.270004,96.730003,522.080017,135.300003,518.090027,205,38.41,314.940002,339.290009,97.959999,150.160004,352.299988,178.190002,236.490005
10/11/2022,146.869995,242.979996,96.629997,93.940002,303.200012,190.720001,157.5,94.169998,544.169983,135.080002,506.570007,205.570007,38.130001,311.700012,337.269989,101.889999,149.720001,368.720001,172.320007,232.449997
09/11/2022,134.869995,224.509995,86.139999,87.32,288.649994,177.589996,137.759995,87.400002,540.659973,129.740005,469.470001,193.929993,36.52,286.75,315.640015,101.589996,147.619995,363.269989,164.009995,225.539993
08/11/2022,139.5,228.869995,89.980003,88.900002,292.609985,191.300003,146.020004,88.910004,553.049988,131.449997,482.109985,201.779999,37.110001,291.140015,325.75,101.5,148.529999,366.660004,168.789993,229.809998
07/11/2022,138.919998,227.869995,90.529999,88.489998,290.190002,197.080002,143.009995,88.650002,545.02002,131.369995,475.220001,200.100006,37.009998,290.269989,325.130005,100.07,148.100006,365.070007,169.130005,228.610001
04/11/2022,138.380005,221.389999,90.980003,86.580002,287.470001,207.470001,141.559998,86.699997,538.169983,130.679993,465.299988,196.979996,36.790001,284.029999,318.369995,99.199997,145.279999,357.410004,165.690002,227.850006
03/11/2022,138.880005,214.25,89.300003,83.43,283.850006,215.309998,134.210007,83.489998,543.609985,127.199997,444.119995,194.75,35.889999,281.5,309.170013,98.75,144.419998,361.679993,164.009995,219.259995
02/11/2022,145.029999,220.100006,92.120003,86.970001,289.459991,214.979996,132.190002,87.07,543.429993,126.970001,456.029999,200.949997,36.09,288.730011,319.820007,99.400002,144.520004,354.959991,164.580002,214.539993
01/11/2022,150.649994,228.169998,96.790001,90.470001,294.130005,227.820007,135.429993,90.5,547.309998,128.149994,467.899994,206.929993,36.200001,296.059998,333.190002,99.760002,146.910004,352.579987,167.399994,218.5
31/10/2022,153.339996,232.130005,102.440002,94.510002,295.089996,227.539993,134.970001,94.660004,555.150024,125.879997,470.119995,207.160004,36.040001,296.130005,328.179993,101.199997,146.399994,362.089996,167.770004,216.460007
28/10/2022,155.740005,235.869995,103.410004,96.290001,299.630005,228.520004,138.339996,96.580002,551.23999,126.080002,472.899994,209.339996,36.18,298.649994,329.470001,100.769997,147.610001,359.899994,167.169998,219.339996
27/10/2022,144.800003,226.75,110.959999,92.220001,289.880005,225.089996,131.759995,92.599998,541.799988,124.599998,455.399994,204.289993,35.869999,291.059998,319.369995,99.739998,153.5,356.329987,166.490005,212.139999
26/10/2022,149.350006,231.320007,115.660004,94.93,288.519989,224.639999,128.960007,94.82,543.169983,124.110001,461.179993,203.330002,35.700001,290.149994,319.51001,98.410004,152.509995,357.859985,168.990005,196.960007
25/10/2022,152.339996,250.660004,120.599998,104.480003,289.23999,222.419998,132.610001,104.93,540.219971,122.699997,460.070007,194.380005,35.389999,290.26001,311.410004,97.709999,149.820007,351.309998,167,194.839996
24/10/2022,149.449997,247.25,119.82,102.519997,287.480011,211.25,125.989998,102.970001,541.599976,122.379997,456.519989,190.710007,35.07,283.26001,305.600006,97.370003,150.889999,347.899994,167.550003,191.300003
21/10/2022,147.270004,242.119995,119.32,101.129997,282.51001,214.440002,124.660004,101.480003,533.72998,122.230003,449.730011,190.369995,34.950001,275.529999,302.369995,95.669998,147.059998,340.769989,165.550003,190.220001
20/10/2022,143.389999,236.149994,115.25,99.970001,273.529999,207.279999,121.940002,100.529999,520.880005,116.129997,430.299988,187.220001,33.700001,269.459991,296.279999,92.940002,142.929993,329.070007,160.979996,180.539993
19/10/2022,143.860001,236.479996,115.07,99.629997,278.339996,222.039993,120.510002,100.290001,520.320007,116.510002,435.299988,186.410004,33.919998,275.48999,297.76001,93.260002,143.130005,329.290009,165.789993,184.410004
18/10/2022,143.75,238.5,116.360001,100.769997,281.670013,220.190002,119.669998,101.389999,522.210022,118.839996,434.829987,187.169998,34.880001,285.059998,300.380005,94.610001,144.600006,335.029999,166.990005,183.550003
17/10/2022,142.410004,237.529999,113.790001,99.970001,277.019989,219.350006,118.879997,100.779999,521.880005,115.860001,435.369995,185.25,33.619999,281.26001,295.040009,94.120003,144.410004,332.76001,164.720001,180.800003
14/10/2022,138.380005,228.559998,106.900002,96.559998,272.670013,204.990005,112.269997,97.18,513.130005,111.190002,427.100006,182.619995,31.700001,276.429993,288.690002,92.18,142.940002,331.390015,161.679993,178.190002
13/10/2022,142.990005,234.240005,112.529999,99.059998,275.779999,221.720001,119.599998,99.709999,509.910004,109.370003,437.970001,184.660004,31.690001,282.829987,293.959991,92.489998,142.919998,332.100006,163.660004,183.139999
12/10/2022,138.339996,225.75,112.900002,97.559998,264,217.240005,115,98.300003,499.959991,103.610001,430.570007,178.240005,29.860001,280.519989,283.380005,90.419998,139.979996,324.570007,159.479996,179.5
11/10/2022,138.979996,225.410004,112.209999,97.18,267.309998,216.5,115.860001,98.050003,499.809998,101.959999,430.76001,179.139999,29.77,282.890015,286.049988,91.050003,141.509995,327.600006,159.410004,179.75
10/10/2022,140.419998,229.25,113.669998,97.860001,266.929993,222.960007,116.699997,98.709999,498.859985,104.989998,437.700012,182.179993,30.66,282.459991,291.779999,90.480003,138.309998,323.890015,159.740005,178.669998
07/10/2022,140.089996,234.240005,114.559998,98.68,269.040009,223.070007,120.760002,99.57,504.850006,105.980003,460.480011,183.830002,30.75,284.320007,294.970001,87.599998,138.759995,326.660004,159.139999,177.550003
06/10/2022,145.429993,246.789993,120.300003,101.419998,276.309998,238.130005,131.300003,102.239998,519.130005,108.139999,479.5,185.589996,31.459999,290.390015,299.230011,87.440002,140.289993,332.950012,165.600006,178.809998
05/10/2022,146.399994,249.199997,120.949997,101.43,279.359985,240.809998,132.089996,102.220001,527.070007,110.389999,484.799988,187.669998,31.92,289.850006,304.200012,88.389999,143.330002,331.779999,167.929993,178.380005
04/10/2022,146.100006,248.880005,121.089996,101.639999,280.48999,249.440002,131.669998,102.410004,523.169983,112.769997,479.859985,185.649994,32.380001,289.559998,301.269989,88.389999,141.990005,329.890015,168.889999,179.630005
03/10/2022,142.449997,240.740005,115.879997,98.639999,272.799988,242.399994,125.120003,99.300003,515.51001,107.730003,456.779999,181.649994,31.09,283.700012,290.480011,87.550003,138.320007,321.549988,163.089996,171.229996
30/09/2022,138.199997,232.899994,113,95.650002,267.019989,265.25,121.389999,96.150002,505.040009,104.5,444.01001,177.649994,30.200001,275.940002,284.339996,86.120003,134.210007,323.350006,161.539993,164.080002
29/09/2022,142.479996,237.5,114.800003,97.419998,269.579987,268.209991,122.199997,98.089996,508.829987,106.160004,450.130005,180.059998,30.66,278.329987,286.769989,86.639999,142.720001,330.01001,165.320007,165.899994
28/09/2022,149.839996,241.070007,118.010002,100.050003,271.779999,287.809998,127.360001,100.739998,513.940002,107.989998,465.959991,179.179993,31.07,282.190002,290.179993,86.779999,144.600006,334.380005,167.119995,167.759995
27/09/2022,151.759995,236.410004,114.410004,97.5,265.470001,282.940002,124.129997,98.089996,508.369995,105.849998,464.75,177.869995,30.57,268.690002,286.480011,85.839996,141.720001,311.100006,164.770004,162.440002
26/09/2022,150.770004,237.449997,115.150002,98.169998,264.320007,276.01001,122.279999,98.809998,508.359985,106.790001,462.26001,180.589996,31.030001,266.579987,290.109985,86.18,141.210007,307.5,161.75,162.619995
23/09/2022,150.429993,237.919998,113.779999,98.739998,267.769989,275.329987,125.160004,99.169998,513.609985,109.139999,468.679993,183.960007,31.73,270.940002,293.579987,86.779999,143.059998,311.459991,164.330002,164.240005
22/09/2022,152.740005,240.979996,117.309998,100.139999,268.51001,288.589996,125.610001,100.57,517.460022,111.209999,477.609985,185.789993,32.5,269.140015,298.359985,87.510002,143.009995,310.869995,167.860001,170.550003
21/09/2022,153.720001,238.949997,118.540001,99.279999,270.73999,300.799988,132.610001,100.010002,512.080017,112.489998,482.140015,187.020004,33.150002,271.570007,304.5,84.529999,140.309998,296.480011,173.830002,171.949997
20/09/2022,156.899994,242.449997,122.190002,101.139999,277.130005,308.730011,131.759995,101.830002,522.799988,115.830002,493.059998,192.070007,34.169998,274.170013,313.269989,86,141.770004,301.730011,175.679993,177.990005
19/09/2022,154.479996,244.520004,124.660004,103.07,278.950012,309.070007,133.820007,103.849998,523.549988,118.160004,501.839996,193.130005,34.689999,280.420013,314.029999,86.639999,142.660004,305.089996,180.029999,182.110001
16/09/2022,150.699997,244.740005,123.529999,102.800003,274.809998,303.350006,131.979996,103.629997,521.02002,117.080002,502.5,193.300003,34.119999,275.970001,315.130005,87.720001,144.059998,308.890015,176.710007,179.470001
15/09/2022,152.369995,245.380005,126.279999,102.910004,276.700012,303.75,129.289993,103.900002,522.909973,117.870003,500.140015,195.369995,34.509998,271.540009,316.959991,86.75,142.509995,309.470001,185,182.490005
14/09/2022,155.309998,252.220001,128.550003,105,278.420013,302.609985,131.279999,105.870003,509.769989,116.120003,510.75,199.410004,33.869999,276.339996,325.850006,86.949997,139.550003,309.609985,190.960007,184.649994
13/09/2022,153.839996,251.990005,126.82,104.32,278.290009,292.130005,131.309998,105.309998,513.960022,116.389999,503.649994,199.669998,34,277.929993,325.440002,86.279999,138.529999,306.480011,192.710007,184.309998
12/09/2022,163.429993,266.649994,136.449997,110.860001,288.51001,304.420013,145.050003,111.870003,531.25,120.580002,529.059998,206.630005,35.27,297.540009,338.420013,88.160004,142.240005,315.220001,200.169998,192.399994
09/09/2022,157.369995,264.459991,133.270004,110.650002,285.769989,299.679993,143.869995,111.779999,524.340027,119.169998,522.400024,205.199997,34.939999,299.769989,335.850006,87.339996,141.419998,317.700012,198.690002,189.490005
08/09/2022,154.460007,258.519989,129.820007,108.379997,283.339996,289.26001,139.899994,109.419998,527.51001,118.599998,511.929993,200.710007,34.650002,299.899994,330.070007,87.419998,140.520004,315.5,196.130005,183.149994
07/09/2022,155.960007,258.089996,129.479996,109.449997,281.040009,283.700012,137.139999,110.480003,521.679993,115.900002,505.130005,200.419998,33.57,297.470001,328.619995,86.870003,138.710007,311.600006,196.289993,180.860001
06/09/2022,154.529999,253.25,126.110001,106.809998,276.589996,274.420013,134.649994,107.480003,517.679993,113.739998,498.200012,198.639999,33.060001,289.540009,324.079987,86.419998,137.589996,306.820007,195.960007,180.660004
02/09/2022,155.809998,256.059998,127.510002,107.849998,277.670013,270.209991,136.470001,108.68,516.349976,113.709999,500.220001,197.759995,33.43,291.899994,322.559998,86.230003,136.279999,301.329987,196.050003,180.830002
01/09/2022,157.960007,260.399994,127.82,109.739998,282.429993,277.160004,139.369995,110.550003,524,114.510002,492.01001,200.130005,33.470001,293.369995,325.25,87.150002,138.449997,309.130005,196.610001,182.440002
31/08/2022,157.220001,261.470001,126.769997,108.220001,280.799988,275.609985,150.940002,109.150002,519.330017,113.730003,499.109985,198.710007,33.610001,288.420013,324.369995,85.360001,134.460007,301.230011,194.509995,184.710007
30/08/2022,158.910004,262.970001,128.729996,108.940002,285.420013,277.700012,154.679993,109.910004,522.840027,114.410004,506.390015,201.380005,34.09,293.100006,327.809998,86.879997,135.550003,307.040009,195.050003,186.940002
29/08/2022,161.380005,265.230011,129.789993,109.419998,287.450012,284.820007,158.009995,110.339996,529.77002,114.389999,514.179993,202.330002,33.900002,296.320007,329.350006,87.589996,135.710007,310.149994,197.270004,191.779999
26/08/2022,163.619995,268.089996,130.75,110.339996,289.959991,288.089996,162.600006,111.300003,529.25,114.669998,520.859985,202.889999,34.029999,298.100006,331.959991,89.260002,136.350006,315.559998,198.929993,191.919998
25/08/2022,170.029999,278.850006,137.279999,116.650002,298.130005,296.070007,179.130005,117.699997,541.570007,118.550003,550.130005,209.820007,35.139999,309.779999,344.670013,90.269997,139.330002,323.140015,205,198.880005
24/08/2022,167.529999,275.790009,133.800003,113.690002,293.519989,297.09668,172.220001,114.699997,536.460022,115.800003,530.840027,206.669998,34.52,308.109985,339.709991,90.010002,137.910004,318.869995,203.039993,194.160004
23/08/2022,167.229996,276.440002,133.619995,113.860001,289.649994,296.453339,171.809998,114.769997,535.799988,115.519997,529.780029,206.800003,34.41,306.899994,340.890015,90.199997,139.020004,315.100006,205.270004,197.210007
22/08/2022,167.570007,277.75,133.220001,114.239998,288.690002,289.91333,170.339996,115.07,544.570007,116.669998,528.75,208.610001,34.720001,312.209991,345.51001,91.160004,140.339996,323.100006,206.399994,191.759995
19/08/2022,171.520004,286.149994,138.229996,117.209999,297.279999,296.666656,178.490005,118.120003,548.320007,118.629997,548.429993,212.820007,35.48,321.320007,354.279999,92.080002,141.850006,322.769989,208.429993,195.600006
18/08/2022,174.149994,290.170013,142.300003,120.169998,304.269989,302.869995,187.729996,120.860001,545.219971,121.639999,558.450012,215.25,36.279999,325.209991,357.359985,91.400002,141.289993,316.720001,208.050003,197.350006
17/08/2022,174.550003,291.320007,142.100006,119.550003,304.26001,303.996674,183.350006,120.32,545,122.589996,538.590027,214.520004,36.41,325.76001,355.329987,91.040001,141.440002,316.820007,204.979996,195.929993
